Starting scans... Scan started. 00:43:23.481
F6:8F:6D:76:CB:9E, -69 00:43:23.581
F2:50:9D:7E:C8:0C, -69 00:43:23.821
D9:CB:6E:1F:48:82, -63 00:43:23.871
F6:8F:6D:76:CB:9E, -66 00:43:24.167
F2:50:9D:7E:C8:0C, -64 00:43:24.436
D9:CB:6E:1F:48:82, -67 00:43:24.696
F6:8F:6D:76:CB:9E, -63 00:43:24.781
F6:8F:6D:76:CB:9E, -66 00:43:24.981
F2:50:9D:7E:C8:0C, -69 00:43:25.056
D9:CB:6E:1F:48:82, -63 00:43:25.311
F6:8F:6D:76:CB:9E, -63 00:43:25.601
F2:50:9D:7E:C8:0C, -66 00:43:25.667
D9:CB:6E:1F:48:82, -67 00:43:25.936
F6:8F:6D:76:CB:9E, -63 00:43:26.211
D9:CB:6E:1F:48:82, -66 00:43:26.231
F6:8F:6D:76:CB:9E, -66 00:43:26.816
D9:CB:6E:1F:48:82, -66 00:43:26.842
E8:08:F6:27:8A:28, -67 00:43:26.866
F2:50:9D:7E:C8:0C, -69 00:43:26.876
F6:8F:6D:76:CB:9E, -63 00:43:27.436
D9:CB:6E:1F:48:82, -63 00:43:27.456
F2:50:9D:7E:C8:0C, -68 00:43:27.696
F6:8F:6D:76:CB:9E, -63 00:43:27.746
D9:CB:6E:1F:48:82, -66 00:43:28.071
E8:08:F6:27:8A:28, -67 00:43:28.071
F2:50:9D:7E:C8:0C, -63 00:43:28.301
F6:8F:6D:76:CB:9E, -63 00:43:28.361
F2:50:9D:7E:C8:0C, -67 00:43:28.925
F6:8F:6D:76:CB:9E, -63 00:43:29.186
D9:CB:6E:1F:48:82, -66 00:43:29.501
F2:50:9D:7E:C8:0C, -67 00:43:29.540
F6:8F:6D:76:CB:9E, -66 00:43:29.796
D9:CB:6E:1F:48:82, -63 00:43:30.111
F2:50:9D:7E:C8:0C, -63 00:43:30.156
F6:8F:6D:76:CB:9E, -64 00:43:30.416
D9:CB:6E:1F:48:82, -66 00:43:30.721
F2:50:9D:7E:C8:0C, -68 00:43:30.771
F2:50:9D:7E:C8:0C, -63 00:43:30.981
F6:8F:6D:76:CB:9E, -62 00:43:31.035
D9:CB:6E:1F:48:82, -66 00:43:31.636
F6:8F:6D:76:CB:9E, -66 00:43:31.641
E8:08:F6:27:8A:28, -62 00:43:31.971
F2:50:9D:7E:C8:0C, -63 00:43:31.985
F2:50:9D:7E:C8:0C, -69 00:43:32.190
F6:8F:6D:76:CB:9E, -63 00:43:32.260
D9:CB:6E:1F:48:82, -67 00:43:32.261
F6:8F:6D:76:CB:9E, -63 00:43:33.160
E8:08:F6:27:8A:28, -62 00:43:33.166
D9:CB:6E:1F:48:82, -67 00:43:33.781
F2:50:9D:7E:C8:0C, -67 00:43:34.030
D9:CB:6E:1F:48:82, -63 00:43:34.301
F6:8F:6D:76:CB:9E, -63 00:43:34.591
