Starting scans... Scan started. 01:01:44.666
E8:08:F6:27:8A:28, -59 01:01:45.036
D9:CB:6E:1F:48:82, -58 01:01:45.051
F6:8F:6D:76:CB:9E, -51 01:01:45.356
F2:50:9D:7E:C8:0C, -54 01:01:45.585
E8:08:F6:27:8A:28, -52 01:01:45.656
D9:CB:6E:1F:48:82, -51 01:01:45.665
D9:CB:6E:1F:48:82, -56 01:01:45.871
F6:8F:6D:76:CB:9E, -51 01:01:46.175
F2:50:9D:7E:C8:0C, -52 01:01:46.206
E8:08:F6:27:8A:28, -52 01:01:46.475
E8:08:F6:27:8A:28, -58 01:01:47.076
D9:CB:6E:1F:48:82, -54 01:01:47.400
F6:8F:6D:76:CB:9E, -51 01:01:47.405
E8:08:F6:27:8A:28, -51 01:01:47.691
D9:CB:6E:1F:48:82, -56 01:01:48.025
E8:08:F6:27:8A:28, -54 01:01:48.296
F6:8F:6D:76:CB:9E, -51 01:01:48.326
D9:CB:6E:1F:48:82, -51 01:01:48.631
E8:08:F6:27:8A:28, -58 01:01:48.915
F6:8F:6D:76:CB:9E, -54 01:01:48.941
D9:CB:6E:1F:48:82, -54 01:01:49.251
D9:CB:6E:1F:48:82, -56 01:01:50.076
F2:50:9D:7E:C8:0C, -58 01:01:50.096
E8:08:F6:27:8A:28, -58 01:01:50.135
F6:8F:6D:76:CB:9E, -51 01:01:50.380
D9:CB:6E:1F:48:82, -51 01:01:50.701
F2:50:9D:7E:C8:0C, -54 01:01:50.715
E8:08:F6:27:8A:28, -52 01:01:50.756
F6:8F:6D:76:CB:9E, -54 01:01:50.991
D9:CB:6E:1F:48:82, -54 01:01:51.311
E8:08:F6:27:8A:28, -52 01:01:51.576
D9:CB:6E:1F:48:82, -51 01:01:51.591
F6:8F:6D:76:CB:9E, -51 01:01:51.611
D9:CB:6E:1F:48:82, -54 01:01:52.200
E8:08:F6:27:8A:28, -54 01:01:52.201
F6:8F:6D:76:CB:9E, -51 01:01:52.240
E8:08:F6:27:8A:28, -58 01:01:52.805
D9:CB:6E:1F:48:82, -56 01:01:52.815
F6:8F:6D:76:CB:9E, -54 01:01:52.856
E8:08:F6:27:8A:28, -54 01:01:53.421
D9:CB:6E:1F:48:82, -54 01:01:53.431
F6:8F:6D:76:CB:9E, -51 01:01:53.726
E8:08:F6:27:8A:28, -58 01:01:54.026
D9:CB:6E:1F:48:82, -56 01:01:54.041
F6:8F:6D:76:CB:9E, -51 01:01:54.345
E8:08:F6:27:8A:28, -52 01:01:54.646
D9:CB:6E:1F:48:82, -51 01:01:54.655
F6:8F:6D:76:CB:9E, -54 01:01:54.951
F2:50:9D:7E:C8:0C, -52 01:01:55.175
E8:08:F6:27:8A:28, -54 01:01:55.225
D9:CB:6E:1F:48:82, -51 01:01:55.476
F6:8F:6D:76:CB:9E, -51 01:01:55.566
F6:8F:6D:76:CB:9E, -54 01:01:55.775
F2:50:9D:7E:C8:0C, -58 01:01:55.791
E8:08:F6:27:8A:28, -58 01:01:55.841
D9:CB:6E:1F:48:82, -54 01:01:56.085
D9:CB:6E:1F:48:82, -51 01:01:56.381
F6:8F:6D:76:CB:9E, -51 01:01:56.391
F2:50:9D:7E:C8:0C, -54 01:01:56.411
E8:08:F6:27:8A:28, -52 01:01:56.451
F6:8F:6D:76:CB:9E, -51 01:01:56.991
D9:CB:6E:1F:48:82, -54 01:01:56.996
F2:50:9D:7E:C8:0C, -52 01:01:57.015
E8:08:F6:27:8A:28, -51 01:01:57.281
F6:8F:6D:76:CB:9E, -54 01:01:57.610
D9:CB:6E:1F:48:82, -56 01:01:57.615
E8:08:F6:27:8A:28, -54 01:01:57.895
F6:8F:6D:76:CB:9E, -51 01:01:57.910
D9:CB:6E:1F:48:82, -51 01:01:58.226
E8:08:F6:27:8A:28, -58 01:01:58.511
F6:8F:6D:76:CB:9E, -54 01:01:58.526
D9:CB:6E:1F:48:82, -54 01:01:58.835
E8:08:F6:27:8A:28, -52 01:01:59.135
F6:8F:6D:76:CB:9E, -51 01:01:59.146
D9:CB:6E:1F:48:82, -56 01:01:59.445
E8:08:F6:27:8A:28, -54 01:01:59.755
F6:8F:6D:76:CB:9E, -51 01:01:59.760
D9:CB:6E:1F:48:82, -51 01:02:00.056
E8:08:F6:27:8A:28, -58 01:02:00.335
F6:8F:6D:76:CB:9E, -51 01:02:00.581
