Starting scans... Scan started. 14:40:15.585
D8:1D:3B:A6:F9:70, -62 14:40:15.890
D2:67:85:48:D5:EF, -57 14:40:15.895
D9:CB:6E:1F:48:82, -60 14:40:15.925
E6:02:D4:93:9A:ED, -63 14:40:15.930
F2:50:9D:7E:C8:0C, -60 14:40:15.945
E6:A9:81:1B:CD:6F, -68 14:40:16.205
CD:A3:F0:C5:68:73, -65 14:40:16.250
E6:A9:81:1B:CD:6F, -63 14:40:16.825
D2:67:85:48:D5:EF, -57 14:40:17.115
D8:1D:3B:A6:F9:70, -59 14:40:17.116
E8:08:F6:27:8A:28, -67 14:40:17.135
CD:A3:F0:C5:68:73, -60 14:40:17.140
D9:CB:6E:1F:48:82, -61 14:40:17.145
E6:02:D4:93:9A:ED, -60 14:40:17.150
F2:50:9D:7E:C8:0C, -60 14:40:17.175
DB:74:D5:4C:99:63, -60 14:40:17.180
D2:67:85:48:D5:EF, -63 14:40:17.420
E6:A9:81:1B:CD:6F, -67 14:40:17.445
D8:1D:3B:A6:F9:70, -66 14:40:17.720
CD:A3:F0:C5:68:73, -67 14:40:17.760
D9:CB:6E:1F:48:82, -68 14:40:17.761
E6:02:D4:93:9A:ED, -71 14:40:17.762
D2:67:85:48:D5:EF, -57 14:40:18.045
E8:08:F6:27:8A:28, -66 14:40:18.055
E6:A9:81:1B:CD:6F, -61 14:40:18.060
CD:A3:F0:C5:68:73, -66 14:40:18.360
D9:CB:6E:1F:48:82, -68 14:40:18.370
E6:02:D4:93:9A:ED, -65 14:40:18.380
CD:A3:F0:C5:68:73, -68 14:40:18.975
D9:CB:6E:1F:48:82, -66 14:40:18.985
E6:02:D4:93:9A:ED, -60 14:40:19.195
D9:CB:6E:1F:48:82, -61 14:40:19.199
DB:74:D5:4C:99:63, -61 14:40:19.210
D2:67:85:48:D5:EF, -58 14:40:19.265
D8:1D:3B:A6:F9:70, -60 14:40:19.280
E8:08:F6:27:8A:28, -66 14:40:19.285
D9:CB:6E:1F:48:82, -68 14:40:19.495
F2:50:9D:7E:C8:0C, -66 14:40:19.535
E6:A9:81:1B:CD:6F, -68 14:40:19.550
CD:A3:F0:C5:68:73, -67 14:40:19.795
E6:02:D4:93:9A:ED, -69 14:40:19.819
DB:74:D5:4C:99:63, -61 14:40:19.830
D2:67:85:48:D5:EF, -61 14:40:19.880
E8:08:F6:27:8A:28, -66 14:40:20.100
D8:1D:3B:A6:F9:70, -60 14:40:20.101
F2:50:9D:7E:C8:0C, -62 14:40:20.155
E6:A9:81:1B:CD:6F, -60 14:40:20.165
CD:A3:F0:C5:68:73, -65 14:40:20.400
E6:02:D4:93:9A:ED, -65 14:40:20.425
DB:74:D5:4C:99:63, -67 14:40:20.440
D2:67:85:48:D5:EF, -63 14:40:20.485
D2:67:85:48:D5:EF, -61 14:40:20.695
E8:08:F6:27:8A:28, -73 14:40:20.705
D8:1D:3B:A6:F9:70, -66 14:40:20.710
E6:02:D4:93:9A:ED, -69 14:40:20.720
D9:CB:6E:1F:48:82, -66 14:40:20.730
F2:50:9D:7E:C8:0C, -64 14:40:20.765
E6:A9:81:1B:CD:6F, -63 14:40:20.785
E6:A9:81:1B:CD:6F, -60 14:40:20.990
CD:A3:F0:C5:68:73, -59 14:40:21.020
DB:74:D5:4C:99:63, -60 14:40:21.055
D2:67:85:48:D5:EF, -63 14:40:21.300
E8:08:F6:27:8A:28, -71 14:40:21.315
D8:1D:3B:A6:F9:70, -67 14:40:21.330
E6:02:D4:93:9A:ED, -65 14:40:21.335
D9:CB:6E:1F:48:82, -67 14:40:21.385
E6:A9:81:1B:CD:6F, -64 14:40:21.595
F2:50:9D:7E:C8:0C, -66 14:40:21.596
CD:A3:F0:C5:68:73, -66 14:40:21.625
D2:67:85:48:D5:EF, -58 14:40:21.925
E8:08:F6:27:8A:28, -66 14:40:21.935
D8:1D:3B:A6:F9:70, -60 14:40:21.945
CD:A3:F0:C5:68:73, -60 14:40:21.950
E6:02:D4:93:9A:ED, -60 14:40:21.955
D9:CB:6E:1F:48:82, -61 14:40:21.956
DB:74:D5:4C:99:63, -60 14:40:21.980
F2:50:9D:7E:C8:0C, -66 14:40:22.215
D8:1D:3B:A6:F9:70, -67 14:40:22.560
E6:02:D4:93:9A:ED, -69 14:40:22.561
CD:A3:F0:C5:68:73, -63 14:40:22.565
D9:CB:6E:1F:48:82, -66 14:40:22.570
DB:74:D5:4C:99:63, -61 14:40:22.800
F2:50:9D:7E:C8:0C, -60 14:40:22.835
E6:A9:81:1B:CD:6F, -60 14:40:22.840
D2:67:85:48:D5:EF, -58 14:40:22.841
E8:08:F6:27:8A:28, -66 14:40:22.855
CD:A3:F0:C5:68:73, -65 14:40:23.170
D8:1D:3B:A6:F9:70, -67 14:40:23.171
E6:02:D4:93:9A:ED, -64 14:40:23.175
D9:CB:6E:1F:48:82, -67 14:40:23.185
D9:CB:6E:1F:48:82, -65 14:40:23.395
DB:74:D5:4C:99:63, -62 14:40:23.410
D8:1D:3B:A6:F9:70, -66 14:40:23.445
D2:67:85:48:D5:EF, -61 14:40:23.450
F2:50:9D:7E:C8:0C, -63 14:40:23.455
E6:A9:81:1B:CD:6F, -63 14:40:23.456
E8:08:F6:27:8A:28, -73 14:40:23.465
CD:A3:F0:C5:68:73, -59 14:40:23.780
E6:02:D4:93:9A:ED, -60 14:40:23.785
E6:02:D4:93:9A:ED, -64 14:40:23.990
D9:CB:6E:1F:48:82, -67 14:40:24.010
DB:74:D5:4C:99:63, -68 14:40:24.020
D8:1D:3B:A6:F9:70, -66 14:40:24.060
E6:A9:81:1B:CD:6F, -68 14:40:24.065
D2:67:85:48:D5:EF, -63 14:40:24.070
F2:50:9D:7E:C8:0C, -66 14:40:24.080
E8:08:F6:27:8A:28, -73 14:40:24.081
D9:CB:6E:1F:48:82, -67 14:40:24.295
F2:50:9D:7E:C8:0C, -63 14:40:24.330
E6:A9:81:1B:CD:6F, -63 14:40:24.355
CD:A3:F0:C5:68:73, -59 14:40:24.610
E6:02:D4:93:9A:ED, -60 14:40:24.611
DB:74:D5:4C:99:63, -60 14:40:24.635
D8:1D:3B:A6:F9:70, -60 14:40:24.675
E6:02:D4:93:9A:ED, -65 14:40:25.224
CD:A3:F0:C5:68:73, -64 14:40:25.230
DB:74:D5:4C:99:63, -68 14:40:25.245
D8:1D:3B:A6:F9:70, -67 14:40:25.280
D2:67:85:48:D5:EF, -61 14:40:25.505
E8:08:F6:27:8A:28, -75 14:40:25.515
D9:CB:6E:1F:48:82, -66 14:40:25.520
F2:50:9D:7E:C8:0C, -63 14:40:25.545
E6:A9:81:1B:CD:6F, -63 14:40:25.575
CD:A3:F0:C5:68:73, -58 14:40:25.835
DB:74:D5:4C:99:63, -60 14:40:25.865
D8:1D:3B:A6:F9:70, -68 14:40:26.100
D9:CB:6E:1F:48:82, -68 14:40:26.130
E8:08:F6:27:8A:28, -73 14:40:26.131
D2:67:85:48:D5:EF, -63 14:40:26.132
E6:02:D4:93:9A:ED, -64 14:40:26.140
DB:74:D5:4C:99:63, -67 14:40:26.160
F2:50:9D:7E:C8:0C, -67 14:40:26.165
E6:A9:81:1B:CD:6F, -63 14:40:26.490
D8:1D:3B:A6:F9:70, -60 14:40:26.715
D9:CB:6E:1F:48:82, -62 14:40:26.750
D2:67:85:48:D5:EF, -57 14:40:26.751
E6:02:D4:93:9A:ED, -60 14:40:26.755
F2:50:9D:7E:C8:0C, -61 14:40:26.785
DB:74:D5:4C:99:63, -60 14:40:26.786
E6:A9:81:1B:CD:6F, -69 14:40:27.010
D8:1D:3B:A6:F9:70, -68 14:40:27.325
E8:08:F6:27:8A:28, -72 14:40:27.350
CD:A3:F0:C5:68:73, -64 14:40:27.355
D9:CB:6E:1F:48:82, -66 14:40:27.360
E6:02:D4:93:9A:ED, -69 14:40:27.361
F2:50:9D:7E:C8:0C, -61 14:40:27.605
DB:74:D5:4C:99:63, -60 14:40:27.610
E6:A9:81:1B:CD:6F, -59 14:40:27.630
D2:67:85:48:D5:EF, -57 14:40:27.631
E8:08:F6:27:8A:28, -65 14:40:27.655
D8:1D:3B:A6:F9:70, -67 14:40:27.945
CD:A3:F0:C5:68:73, -65 14:40:27.965
D9:CB:6E:1F:48:82, -67 14:40:27.970
E6:02:D4:93:9A:ED, -64 14:40:27.975
F2:50:9D:7E:C8:0C, -63 14:40:28.215
DB:74:D5:4C:99:63, -62 14:40:28.225
E6:A9:81:1B:CD:6F, -63 14:40:28.240
D8:1D:3B:A6:F9:70, -68 14:40:28.250
D2:67:85:48:D5:EF, -61 14:40:28.255
E8:08:F6:27:8A:28, -71 14:40:28.270
CD:A3:F0:C5:68:73, -59 14:40:28.575
D9:CB:6E:1F:48:82, -61 14:40:28.585
F2:50:9D:7E:C8:0C, -66 14:40:28.825
DB:74:D5:4C:99:63, -67 14:40:28.845
E6:A9:81:1B:CD:6F, -69 14:40:28.850
D8:1D:3B:A6:F9:70, -67 14:40:28.855
D2:67:85:48:D5:EF, -63 14:40:28.860
E8:08:F6:27:8A:28, -73 14:40:28.880
F2:50:9D:7E:C8:0C, -64 14:40:29.125
CD:A3:F0:C5:68:73, -64 14:40:29.185
CD:A3:F0:C5:68:73, -59 14:40:29.395
E6:02:D4:93:9A:ED, -61 14:40:29.405
D8:1D:3B:A6:F9:70, -60 14:40:29.475
E8:08:F6:27:8A:28, -73 14:40:29.705
D9:CB:6E:1F:48:82, -68 14:40:29.710
F2:50:9D:7E:C8:0C, -67 14:40:29.740
E6:A9:81:1B:CD:6F, -69 14:40:29.765
CD:A3:F0:C5:68:73, -65 14:40:30.010
E6:02:D4:93:9A:ED, -70 14:40:30.015
D2:67:85:48:D5:EF, -61 14:40:30.080
D2:67:85:48:D5:EF, -58 14:40:30.290
D8:1D:3B:A6:F9:70, -60 14:40:30.295
DB:74:D5:4C:99:63, -60 14:40:30.300
E8:08:F6:27:8A:28, -65 14:40:30.320
D9:CB:6E:1F:48:82, -62 14:40:30.325
F2:50:9D:7E:C8:0C, -61 14:40:30.350
E6:A9:81:1B:CD:6F, -60 14:40:30.385
D8:1D:3B:A6:F9:70, -66 14:40:30.905
D2:67:85:48:D5:EF, -63 14:40:30.906
DB:74:D5:4C:99:63, -68 14:40:30.910
E6:02:D4:93:9A:ED, -64 14:40:30.930
E8:08:F6:27:8A:28, -72 14:40:30.940
F2:50:9D:7E:C8:0C, -67 14:40:30.965
D2:67:85:48:D5:EF, -61 14:40:31.590
F2:50:9D:7E:C8:0C, -61 14:40:31.790
E6:A9:81:1B:CD:6F, -60 14:40:31.820
D8:1D:3B:A6:F9:70, -66 14:40:32.130
D2:67:85:48:D5:EF, -63 14:40:32.131
CD:A3:F0:C5:68:73, -64 14:40:32.145
E6:02:D4:93:9A:ED, -64 14:40:32.160
E8:08:F6:27:8A:28, -72 14:40:32.161
D9:CB:6E:1F:48:82, -67 14:40:32.175
DB:74:D5:4C:99:63, -67 14:40:32.181
DB:74:D5:4C:99:63, -62 14:40:32.390
F2:50:9D:7E:C8:0C, -63 14:40:32.415
D2:67:85:48:D5:EF, -61 14:40:32.420
E6:A9:81:1B:CD:6F, -63 14:40:32.435
E8:08:F6:27:8A:28, -73 14:40:32.450
D8:1D:3B:A6:F9:70, -60 14:40:32.745
CD:A3:F0:C5:68:73, -59 14:40:32.755
E6:02:D4:93:9A:ED, -60 14:40:32.775
D9:CB:6E:1F:48:82, -67 14:40:32.990
DB:74:D5:4C:99:63, -67 14:40:33.000
F2:50:9D:7E:C8:0C, -66 14:40:33.020
D2:67:85:48:D5:EF, -63 14:40:33.040
E6:A9:81:1B:CD:6F, -68 14:40:33.065
E8:08:F6:27:8A:28, -71 14:40:33.066
CD:A3:F0:C5:68:73, -65 14:40:33.370
E6:02:D4:93:9A:ED, -60 14:40:33.590
DB:74:D5:4C:99:63, -60 14:40:33.605
D9:CB:6E:1F:48:82, -62 14:40:33.610
F2:50:9D:7E:C8:0C, -61 14:40:33.640
D2:67:85:48:D5:EF, -58 14:40:33.660
D8:1D:3B:A6:F9:70, -60 14:40:33.661
E6:A9:81:1B:CD:6F, -60 14:40:33.676
E8:08:F6:27:8A:28, -66 14:40:33.680
CD:A3:F0:C5:68:73, -66 14:40:34.205
E6:02:D4:93:9A:ED, -70 14:40:34.210
D9:CB:6E:1F:48:82, -66 14:40:34.225
DB:74:D5:4C:99:63, -61 14:40:34.230
D2:67:85:48:D5:EF, -62 14:40:34.269
D8:1D:3B:A6:F9:70, -68 14:40:34.275
D9:CB:6E:1F:48:82, -62 14:40:34.495
E8:08:F6:27:8A:28, -66 14:40:34.505
F2:50:9D:7E:C8:0C, -61 14:40:34.540
E6:A9:81:1B:CD:6F, -60 14:40:34.555
CD:A3:F0:C5:68:73, -65 14:40:34.825
E6:02:D4:93:9A:ED, -65 14:40:34.825
DB:74:D5:4C:99:63, -68 14:40:34.835
D2:67:85:48:D5:EF, -63 14:40:34.875
E6:02:D4:93:9A:ED, -69 14:40:35.435
CD:A3:F0:C5:68:73, -65 14:40:35.440
DB:74:D5:4C:99:63, -62 14:40:35.450
D2:67:85:48:D5:EF, -58 14:40:35.696
D9:CB:6E:1F:48:82, -61 14:40:35.730
D8:1D:3B:A6:F9:70, -60 14:40:35.731
E6:02:D4:93:9A:ED, -60 14:40:35.732
E8:08:F6:27:8A:28, -65 14:40:35.735
F2:50:9D:7E:C8:0C, -61 14:40:35.765
E6:A9:81:1B:CD:6F, -68 14:40:35.990
CD:A3:F0:C5:68:73, -64 14:40:36.050
DB:74:D5:4C:99:63, -67 14:40:36.065
D2:67:85:48:D5:EF, -62 14:40:36.310
D8:1D:3B:A6:F9:70, -68 14:40:36.340
E6:02:D4:93:9A:ED, -70 14:40:36.345
E8:08:F6:27:8A:28, -71 14:40:36.355
DB:74:D5:4C:99:63, -62 14:40:36.365
F2:50:9D:7E:C8:0C, -63 14:40:36.376
D2:67:85:48:D5:EF, -63 14:40:36.925
CD:A3:F0:C5:68:73, -64 14:40:36.945
D9:CB:6E:1F:48:82, -67 14:40:36.955
D8:1D:3B:A6:F9:70, -67 14:40:36.960
E6:02:D4:93:9A:ED, -64 14:40:36.965
E8:08:F6:27:8A:28, -72 14:40:36.975
DB:74:D5:4C:99:63, -67 14:40:36.985
F2:50:9D:7E:C8:0C, -64 14:40:37.210
D2:67:85:48:D5:EF, -62 14:40:37.215
E6:A9:81:1B:CD:6F, -63 14:40:37.225
CD:A3:F0:C5:68:73, -59 14:40:37.570
D9:CB:6E:1F:48:82, -61 14:40:37.575
D8:1D:3B:A6:F9:70, -60 14:40:37.576
E6:02:D4:93:9A:ED, -60 14:40:37.585
E6:A9:81:1B:CD:6F, -69 14:40:37.840
D2:67:85:48:D5:EF, -63 14:40:37.841
E8:08:F6:27:8A:28, -72 14:40:37.855
CD:A3:F0:C5:68:73, -65 14:40:38.180
D9:CB:6E:1F:48:82, -66 14:40:38.185
CD:A3:F0:C5:68:73, -59 14:40:38.390
E6:02:D4:93:9A:ED, -60 14:40:38.400
DB:74:D5:4C:99:63, -60 14:40:38.425
F2:50:9D:7E:C8:0C, -61 14:40:38.430
E6:A9:81:1B:CD:6F, -60 14:40:38.445
D2:67:85:48:D5:EF, -58 14:40:38.456
E8:08:F6:27:8A:28, -65 14:40:38.465
CD:A3:F0:C5:68:73, -65 14:40:39.000
D9:CB:6E:1F:48:82, -66 14:40:39.005
E6:02:D4:93:9A:ED, -69 14:40:39.010
F2:50:9D:7E:C8:0C, -63 14:40:39.035
DB:74:D5:4C:99:63, -62 14:40:39.040
E6:A9:81:1B:CD:6F, -63 14:40:39.065
D2:67:85:48:D5:EF, -62 14:40:39.070
E8:08:F6:27:8A:28, -72 14:40:39.075
D8:1D:3B:A6:F9:70, -68 14:40:39.080
D9:CB:6E:1F:48:82, -62 14:40:39.296
F2:50:9D:7E:C8:0C, -61 14:40:39.335
E6:A9:81:1B:CD:6F, -60 14:40:39.355
CD:A3:F0:C5:68:73, -65 14:40:39.610
E6:02:D4:93:9A:ED, -65 14:40:39.625
DB:74:D5:4C:99:63, -68 14:40:39.650
E8:08:F6:27:8A:28, -72 14:40:39.685
D2:67:85:48:D5:EF, -63 14:40:39.686
E8:08:F6:27:8A:28, -72 14:40:39.896
D2:67:85:48:D5:EF, -62 14:40:39.896
D8:1D:3B:A6:F9:70, -67 14:40:39.905
D9:CB:6E:1F:48:82, -66 14:40:39.915
E6:A9:81:1B:CD:6F, -63 14:40:39.976
CD:A3:F0:C5:68:73, -59 14:40:40.225
E6:02:D4:93:9A:ED, -60 14:40:40.236
DB:74:D5:4C:99:63, -60 14:40:40.265
D2:67:85:48:D5:EF, -63 14:40:40.510
E8:08:F6:27:8A:28, -72 14:40:40.511
D8:1D:3B:A6:F9:70, -67 14:40:40.515
D9:CB:6E:1F:48:82, -67 14:40:40.540
F2:50:9D:7E:C8:0C, -66 14:40:40.570
E6:A9:81:1B:CD:6F, -69 14:40:40.575
CD:A3:F0:C5:68:73, -65 14:40:40.845
DB:74:D5:4C:99:63, -61 14:40:40.880
E8:08:F6:27:8A:28, -65 14:40:41.120
E6:02:D4:93:9A:ED, -60 14:40:41.136
D9:CB:6E:1F:48:82, -61 14:40:41.150
DB:74:D5:4C:99:63, -60 14:40:41.160
F2:50:9D:7E:C8:0C, -61 14:40:41.180
E8:08:F6:27:8A:28, -73 14:40:41.790
DB:74:D5:4C:99:63, -61 14:40:41.990
F2:50:9D:7E:C8:0C, -64 14:40:42.005
E6:A9:81:1B:CD:6F, -63 14:40:42.020
E8:08:F6:27:8A:28, -65 14:40:42.355
