Starting scans... Scan started. 14:58:35.443
D8:1D:3B:A6:F9:70, -73 14:58:35.453
E8:08:F6:27:8A:28, -74 14:58:35.473
D9:CB:6E:1F:48:82, -75 14:58:35.474
F2:50:9D:7E:C8:0C, -74 14:58:35.518
E6:A9:81:1B:CD:6F, -75 14:58:35.523
E6:02:D4:93:9A:ED, -68 14:58:35.792
CD:A3:F0:C5:68:73, -77 14:58:35.803
D2:67:85:48:D5:EF, -77 14:58:35.823
DB:74:D5:4C:99:63, -69 14:58:36.058
D8:1D:3B:A6:F9:70, -69 14:58:36.063
E6:02:D4:93:9A:ED, -60 14:58:36.088
E8:08:F6:27:8A:28, -63 14:58:36.093
D9:CB:6E:1F:48:82, -62 14:58:36.094
F2:50:9D:7E:C8:0C, -59 14:58:36.133
E6:A9:81:1B:CD:6F, -71 14:58:36.138
CD:A3:F0:C5:68:73, -71 14:58:36.418
D2:67:85:48:D5:EF, -72 14:58:36.438
D2:67:85:48:D5:EF, -72 14:58:36.643
D8:1D:3B:A6:F9:70, -66 14:58:36.678
E8:08:F6:27:8A:28, -73 14:58:36.698
E6:02:D4:93:9A:ED, -70 14:58:36.703
D9:CB:6E:1F:48:82, -66 14:58:36.704
DB:74:D5:4C:99:63, -77 14:58:36.743
E6:A9:81:1B:CD:6F, -70 14:58:36.744
F2:50:9D:7E:C8:0C, -59 14:58:36.953
D2:67:85:48:D5:EF, -71 14:58:37.258
D8:1D:3B:A6:F9:70, -72 14:58:37.291
CD:A3:F0:C5:68:73, -72 14:58:37.308
D9:CB:6E:1F:48:82, -69 14:58:37.328
DB:74:D5:4C:99:63, -94 14:58:37.557
E6:A9:81:1B:CD:6F, -70 14:58:37.563
F2:50:9D:7E:C8:0C, -72 14:58:37.563
D2:67:85:48:D5:EF, -74 14:58:37.573
E8:08:F6:27:8A:28, -72 14:58:37.598
D8:1D:3B:A6:F9:70, -71 14:58:37.903
CD:A3:F0:C5:68:73, -69 14:58:37.933
D9:CB:6E:1F:48:82, -69 14:58:38.153
DB:74:D5:4C:99:63, -73 14:58:38.168
E6:A9:81:1B:CD:6F, -70 14:58:38.183
F2:50:9D:7E:C8:0C, -69 14:58:38.184
D2:67:85:48:D5:EF, -71 14:58:38.188
E8:08:F6:27:8A:28, -70 14:58:38.218
E6:02:D4:93:9A:ED, -67 14:58:38.543
E6:02:D4:93:9A:ED, -61 14:58:38.753
CD:A3:F0:C5:68:73, -69 14:58:38.754
D9:CB:6E:1F:48:82, -61 14:58:38.768
DB:74:D5:4C:99:63, -68 14:58:38.783
E6:A9:81:1B:CD:6F, -71 14:58:38.798
F2:50:9D:7E:C8:0C, -60 14:58:38.808
D2:67:85:48:D5:EF, -68 14:58:38.813
D8:1D:3B:A6:F9:70, -71 14:58:38.823
E8:08:F6:27:8A:28, -63 14:58:38.833
CD:A3:F0:C5:68:73, -77 14:58:39.443
D8:1D:3B:A6:F9:70, -71 14:58:39.648
E8:08:F6:27:8A:28, -63 14:58:39.653
D9:CB:6E:1F:48:82, -60 14:58:39.654
F2:50:9D:7E:C8:0C, -60 14:58:39.693
E6:A9:81:1B:CD:6F, -70 14:58:39.703
CD:A3:F0:C5:68:73, -71 14:58:39.973
E6:02:D4:93:9A:ED, -69 14:58:39.978
DB:74:D5:4C:99:63, -74 14:58:40.018
D2:67:85:48:D5:EF, -71 14:58:40.028
D8:1D:3B:A6:F9:70, -66 14:58:40.263
