Starting scans... Scan started. 14:34:04.413
D8:1D:3B:A6:F9:70, -58 14:34:04.422
D2:67:85:48:D5:EF, -63 14:34:04.428
D9:CB:6E:1F:48:82, -63 14:34:04.442
E8:08:F6:27:8A:28, -80 14:34:04.443
F2:50:9D:7E:C8:0C, -63 14:34:04.483
E6:A9:81:1B:CD:6F, -65 14:34:04.507
E6:02:D4:93:9A:ED, -66 14:34:04.757
CD:A3:F0:C5:68:73, -66 14:34:04.768
DB:74:D5:4C:99:63, -65 14:34:04.787
D2:67:85:48:D5:EF, -62 14:34:05.037
D8:1D:3B:A6:F9:70, -61 14:34:05.038
D9:CB:6E:1F:48:82, -63 14:34:05.048
E8:08:F6:27:8A:28, -69 14:34:05.052
E6:A9:81:1B:CD:6F, -60 14:34:05.327
E6:02:D4:93:9A:ED, -60 14:34:05.368
CD:A3:F0:C5:68:73, -61 14:34:05.388
DB:74:D5:4C:99:63, -60 14:34:05.402
D2:67:85:48:D5:EF, -63 14:34:05.647
D8:1D:3B:A6:F9:70, -66 14:34:05.657
D9:CB:6E:1F:48:82, -64 14:34:05.658
E8:08:F6:27:8A:28, -71 14:34:05.667
E6:02:D4:93:9A:ED, -66 14:34:05.672
F2:50:9D:7E:C8:0C, -64 14:34:05.922
E6:A9:81:1B:CD:6F, -63 14:34:05.948
CD:A3:F0:C5:68:73, -65 14:34:05.992
DB:74:D5:4C:99:63, -61 14:34:06.008
D2:67:85:48:D5:EF, -60 14:34:06.267
D8:1D:3B:A6:F9:70, -56 14:34:06.272
D9:CB:6E:1F:48:82, -61 14:34:06.277
E8:08:F6:27:8A:28, -69 14:34:06.282
E6:02:D4:93:9A:ED, -60 14:34:06.288
DB:74:D5:4C:99:63, -62 14:34:06.313
DB:74:D5:4C:99:63, -66 14:34:06.517
F2:50:9D:7E:C8:0C, -64 14:34:06.537
E6:A9:81:1B:CD:6F, -66 14:34:06.557
CD:A3:F0:C5:68:73, -66 14:34:06.608
D8:1D:3B:A6:F9:70, -61 14:34:06.882
D9:CB:6E:1F:48:82, -63 14:34:06.887
D2:67:85:48:D5:EF, -60 14:34:06.892
CD:A3:F0:C5:68:73, -64 14:34:06.893
E8:08:F6:27:8A:28, -69 14:34:06.893
E6:02:D4:93:9A:ED, -63 14:34:06.908
DB:74:D5:4C:99:63, -61 14:34:07.128
F2:50:9D:7E:C8:0C, -59 14:34:07.162
D2:67:85:48:D5:EF, -60 14:34:07.163
E6:A9:81:1B:CD:6F, -60 14:34:07.177
D8:1D:3B:A6:F9:70, -66 14:34:07.482
CD:A3:F0:C5:68:73, -66 14:34:07.497
D9:CB:6E:1F:48:82, -66 14:34:07.498
E6:02:D4:93:9A:ED, -63 14:34:07.727
DB:74:D5:4C:99:63, -62 14:34:07.737
D2:67:85:48:D5:EF, -60 14:34:07.777
F2:50:9D:7E:C8:0C, -65 14:34:07.777
E6:A9:81:1B:CD:6F, -62 14:34:07.792
E8:08:F6:27:8A:28, -69 14:34:07.793
D9:CB:6E:1F:48:82, -61 14:34:08.318
CD:A3:F0:C5:68:73, -60 14:34:08.327
E6:02:D4:93:9A:ED, -60 14:34:08.342
DB:74:D5:4C:99:63, -61 14:34:08.357
D2:67:85:48:D5:EF, -60 14:34:08.388
F2:50:9D:7E:C8:0C, -59 14:34:08.392
E8:08:F6:27:8A:28, -66 14:34:08.398
D8:1D:3B:A6:F9:70, -56 14:34:08.402
E6:A9:81:1B:CD:6F, -60 14:34:08.408
CD:A3:F0:C5:68:73, -64 14:34:08.928
D9:CB:6E:1F:48:82, -63 14:34:08.943
E6:02:D4:93:9A:ED, -64 14:34:08.953
DB:74:D5:4C:99:63, -61 14:34:08.968
F2:50:9D:7E:C8:0C, -64 14:34:09.003
D2:67:85:48:D5:EF, -60 14:34:09.007
E8:08:F6:27:8A:28, -68 14:34:09.222
E6:A9:81:1B:CD:6F, -60 14:34:09.228
D9:CB:6E:1F:48:82, -61 14:34:09.238
F2:50:9D:7E:C8:0C, -59 14:34:09.272
CD:A3:F0:C5:68:73, -66 14:34:09.542
E6:02:D4:93:9A:ED, -67 14:34:09.567
DB:74:D5:4C:99:63, -66 14:34:09.587
D2:67:85:48:D5:EF, -60 14:34:09.823
E8:08:F6:27:8A:28, -69 14:34:09.832
D8:1D:3B:A6:F9:70, -61 14:34:09.837
D9:CB:6E:1F:48:82, -63 14:34:09.848
F2:50:9D:7E:C8:0C, -64 14:34:09.887
E6:A9:81:1B:CD:6F, -62 14:34:09.913
E6:A9:81:1B:CD:6F, -60 14:34:10.217
