Starting scans... Scan started. 14:13:42.158
E6:A9:81:1B:CD:6F, -54 14:13:42.213
E8:08:F6:27:8A:28, -60 14:13:42.213
CD:A3:F0:C5:68:73, -58 14:13:42.513
D8:1D:3B:A6:F9:70, -60 14:13:42.523
D9:CB:6E:1F:48:82, -56 14:13:42.528
E6:02:D4:93:9A:ED, -58 14:13:42.543
DB:74:D5:4C:99:63, -59 14:13:42.553
F2:50:9D:7E:C8:0C, -54 14:13:42.798
D2:67:85:48:D5:EF, -50 14:13:42.813
E6:A9:81:1B:CD:6F, -53 14:13:42.828
E8:08:F6:27:8A:28, -62 14:13:42.829
CD:A3:F0:C5:68:73, -51 14:13:43.118
D9:CB:6E:1F:48:82, -51 14:13:43.138
E6:02:D4:93:9A:ED, -57 14:13:43.153
DB:74:D5:4C:99:63, -58 14:13:43.378
F2:50:9D:7E:C8:0C, -58 14:13:43.403
D8:1D:3B:A6:F9:70, -59 14:13:43.408
D2:67:85:48:D5:EF, -56 14:13:43.428
E6:A9:81:1B:CD:6F, -58 14:13:43.438
E8:08:F6:27:8A:28, -64 14:13:43.453
CD:A3:F0:C5:68:73, -54 14:13:43.733
D9:CB:6E:1F:48:82, -52 14:13:43.743
E6:02:D4:93:9A:ED, -57 14:13:43.978
DB:74:D5:4C:99:63, -52 14:13:44.003
D8:1D:3B:A6:F9:70, -51 14:13:44.023
D2:67:85:48:D5:EF, -50 14:13:44.048
E8:08:F6:27:8A:28, -55 14:13:44.063
E8:08:F6:27:8A:28, -63 14:13:44.268
F2:50:9D:7E:C8:0C, -58 14:13:44.308
E6:A9:81:1B:CD:6F, -58 14:13:44.333
CD:A3:F0:C5:68:73, -59 14:13:44.353
E6:02:D4:93:9A:ED, -55 14:13:44.588
DB:74:D5:4C:99:63, -55 14:13:44.608
D8:1D:3B:A6:F9:70, -57 14:13:44.638
D2:67:85:48:D5:EF, -51 14:13:44.658
D2:67:85:48:D5:EF, -50 14:13:44.868
E8:08:F6:27:8A:28, -55 14:13:44.873
D9:CB:6E:1F:48:82, -51 14:13:44.883
F2:50:9D:7E:C8:0C, -55 14:13:44.918
E6:A9:81:1B:CD:6F, -51 14:13:44.948
D2:67:85:48:D5:EF, -56 14:13:45.473
E6:02:D4:93:9A:ED, -59 14:13:45.493
E8:08:F6:27:8A:28, -64 14:13:45.498
D9:CB:6E:1F:48:82, -57 14:13:45.503
F2:50:9D:7E:C8:0C, -58 14:13:45.528
E6:A9:81:1B:CD:6F, -59 14:13:45.558
CD:A3:F0:C5:68:73, -54 14:13:45.783
DB:74:D5:4C:99:63, -54 14:13:45.828
D8:1D:3B:A6:F9:70, -51 14:13:46.073
D2:67:85:48:D5:EF, -50 14:13:46.083
E6:02:D4:93:9A:ED, -58 14:13:46.098
D9:CB:6E:1F:48:82, -51 14:13:46.113
E8:08:F6:27:8A:28, -55 14:13:46.118
DB:74:D5:4C:99:63, -52 14:13:46.128
F2:50:9D:7E:C8:0C, -54 14:13:46.153
E6:A9:81:1B:CD:6F, -59 14:13:46.373
CD:A3:F0:C5:68:73, -59 14:13:46.398
D2:67:85:48:D5:EF, -51 14:13:46.698
E6:02:D4:93:9A:ED, -55 14:13:46.713
D9:CB:6E:1F:48:82, -52 14:13:46.714
E8:08:F6:27:8A:28, -62 14:13:46.733
DB:74:D5:4C:99:63, -55 14:13:46.738
F2:50:9D:7E:C8:0C, -54 14:13:46.978
D2:67:85:48:D5:EF, -50 14:13:46.988
E6:A9:81:1B:CD:6F, -51 14:13:46.993
D8:1D:3B:A6:F9:70, -59 14:13:47.303
CD:A3:F0:C5:68:73, -59 14:13:47.308
E6:02:D4:93:9A:ED, -59 14:13:47.323
D9:CB:6E:1F:48:82, -57 14:13:47.328
DB:74:D5:4C:99:63, -59 14:13:47.353
F2:50:9D:7E:C8:0C, -55 14:13:47.588
E6:A9:81:1B:CD:6F, -54 14:13:47.608
D2:67:85:48:D5:EF, -51 14:13:47.613
E8:08:F6:27:8A:28, -62 14:13:47.618
D8:1D:3B:A6:F9:70, -52 14:13:47.913
CD:A3:F0:C5:68:73, -51 14:13:47.933
E6:02:D4:93:9A:ED, -58 14:13:47.943
D9:CB:6E:1F:48:82, -51 14:13:47.953
DB:74:D5:4C:99:63, -58 14:13:48.173
F2:50:9D:7E:C8:0C, -58 14:13:48.198
D8:1D:3B:A6:F9:70, -59 14:13:48.208
E6:A9:81:1B:CD:6F, -59 14:13:48.213
D2:67:85:48:D5:EF, -55 14:13:48.228
E8:08:F6:27:8A:28, -63 14:13:48.233
CD:A3:F0:C5:68:73, -54 14:13:48.548
E6:02:D4:93:9A:ED, -55 14:13:48.558
E6:02:D4:93:9A:ED, -58 14:13:48.768
D9:CB:6E:1F:48:82, -51 14:13:48.773
DB:74:D5:4C:99:63, -52 14:13:48.788
F2:50:9D:7E:C8:0C, -54 14:13:48.818
D8:1D:3B:A6:F9:70, -51 14:13:48.823
E6:A9:81:1B:CD:6F, -51 14:13:48.828
D2:67:85:48:D5:EF, -50 14:13:48.843
E8:08:F6:27:8A:28, -55 14:13:48.848
F2:50:9D:7E:C8:0C, -58 14:13:49.113
E6:A9:81:1B:CD:6F, -58 14:13:49.128
CD:A3:F0:C5:68:73, -59 14:13:49.153
E6:02:D4:93:9A:ED, -56 14:13:49.388
DB:74:D5:4C:99:63, -55 14:13:49.403
D8:1D:3B:A6:F9:70, -57 14:13:49.428
D2:67:85:48:D5:EF, -51 14:13:49.458
D2:67:85:48:D5:EF, -50 14:13:49.668
F2:50:9D:7E:C8:0C, -54 14:13:49.733
E6:A9:81:1B:CD:6F, -51 14:13:49.738
CD:A3:F0:C5:68:73, -59 14:13:49.973
E6:02:D4:93:9A:ED, -59 14:13:50.008
DB:74:D5:4C:99:63, -59 14:13:50.018
D8:1D:3B:A6:F9:70, -59 14:13:50.033
D2:67:85:48:D5:EF, -51 14:13:50.283
D9:CB:6E:1F:48:82, -51 14:13:50.288
F2:50:9D:7E:C8:0C, -55 14:13:50.348
E6:A9:81:1B:CD:6F, -54 14:13:50.353
D8:1D:3B:A6:F9:70, -52 14:13:50.863
E6:02:D4:93:9A:ED, -58 14:13:50.898
E8:08:F6:27:8A:28, -55 14:13:50.903
D9:CB:6E:1F:48:82, -51 14:13:50.904
DB:74:D5:4C:99:63, -52 14:13:50.923
F2:50:9D:7E:C8:0C, -58 14:13:51.168
E6:A9:81:1B:CD:6F, -59 14:13:51.173
CD:A3:F0:C5:68:73, -59 14:13:51.212
D8:1D:3B:A6:F9:70, -57 14:13:51.483
CD:A3:F0:C5:68:73, -54 14:13:51.493
E8:08:F6:27:8A:28, -62 14:13:51.508
E6:02:D4:93:9A:ED, -55 14:13:51.513
D9:CB:6E:1F:48:82, -52 14:13:51.518
D2:67:85:48:D5:EF, -51 14:13:51.523
DB:74:D5:4C:99:63, -55 14:13:51.538
F2:50:9D:7E:C8:0C, -54 14:13:51.793
D8:1D:3B:A6:F9:70, -59 14:13:52.163
E6:A9:81:1B:CD:6F, -54 14:13:52.393
D2:67:85:48:D5:EF, -51 14:13:52.398
F2:50:9D:7E:C8:0C, -55 14:13:52.418
E8:08:F6:27:8A:28, -62 14:13:52.423
D8:1D:3B:A6:F9:70, -51 14:13:52.708
D9:CB:6E:1F:48:82, -51 14:13:52.753
E6:02:D4:93:9A:ED, -58 14:13:52.754
DB:74:D5:4C:99:63, -58 14:13:52.973
D8:1D:3B:A6:F9:70, -59 14:13:53.003
E6:A9:81:1B:CD:6F, -58 14:13:53.013
D2:67:85:48:D5:EF, -56 14:13:53.018
F2:50:9D:7E:C8:0C, -58 14:13:53.028
E8:08:F6:27:8A:28, -63 14:13:53.043
CD:A3:F0:C5:68:73, -54 14:13:53.328
E6:02:D4:93:9A:ED, -55 14:13:53.353
D9:CB:6E:1F:48:82, -51 14:13:53.573
DB:74:D5:4C:99:63, -52 14:13:53.583
D8:1D:3B:A6:F9:70, -52 14:13:53.618
D2:67:85:48:D5:EF, -50 14:13:53.628
E6:A9:81:1B:CD:6F, -51 14:13:53.633
F2:50:9D:7E:C8:0C, -54 14:13:53.648
E8:08:F6:27:8A:28, -55 14:13:53.653
F2:50:9D:7E:C8:0C, -58 14:13:53.898
CD:A3:F0:C5:68:73, -59 14:13:53.948
E6:02:D4:93:9A:ED, -55 14:13:54.178
DB:74:D5:4C:99:63, -55 14:13:54.208
D8:1D:3B:A6:F9:70, -57 14:13:54.233
D2:67:85:48:D5:EF, -51 14:13:54.243
D9:CB:6E:1F:48:82, -52 14:13:54.258
D9:CB:6E:1F:48:82, -51 14:13:54.463
E8:08:F6:27:8A:28, -55 14:13:54.473
F2:50:9D:7E:C8:0C, -54 14:13:54.513
E6:A9:81:1B:CD:6F, -51 14:13:54.538
CD:A3:F0:C5:68:73, -51 14:13:54.563
E6:02:D4:93:9A:ED, -59 14:13:54.798
DB:74:D5:4C:99:63, -58 14:13:54.828
D8:1D:3B:A6:F9:70, -59 14:13:54.843
D2:67:85:48:D5:EF, -56 14:13:54.863
D2:67:85:48:D5:EF, -51 14:13:55.063
D9:CB:6E:1F:48:82, -51 14:13:55.083
E8:08:F6:27:8A:28, -62 14:13:55.098
F2:50:9D:7E:C8:0C, -55 14:13:55.123
E6:A9:81:1B:CD:6F, -54 14:13:55.163
CD:A3:F0:C5:68:73, -51 14:13:55.378
E6:02:D4:93:9A:ED, -58 14:13:55.418
DB:74:D5:4C:99:63, -52 14:13:55.438
E6:A9:81:1B:CD:6F, -59 14:13:55.973
CD:A3:F0:C5:68:73, -59 14:13:55.998
D8:1D:3B:A6:F9:70, -57 14:13:56.288
D2:67:85:48:D5:EF, -51 14:13:56.289
E6:02:D4:93:9A:ED, -55 14:13:56.303
D9:CB:6E:1F:48:82, -51 14:13:56.313
DB:74:D5:4C:99:63, -55 14:13:56.328
E8:08:F6:27:8A:28, -62 14:13:56.343
F2:50:9D:7E:C8:0C, -55 14:13:56.344
E6:A9:81:1B:CD:6F, -51 14:13:56.593
CD:A3:F0:C5:68:73, -59 14:13:56.893
D8:1D:3B:A6:F9:70, -59 14:13:56.908
D2:67:85:48:D5:EF, -56 14:13:56.913
D9:CB:6E:1F:48:82, -57 14:13:56.923
E6:02:D4:93:9A:ED, -59 14:13:56.924
DB:74:D5:4C:99:63, -58 14:13:56.943
F2:50:9D:7E:C8:0C, -58 14:13:56.953
E8:08:F6:27:8A:28, -63 14:13:56.963
D2:67:85:48:D5:EF, -51 14:13:57.263
CD:A3:F0:C5:68:73, -51 14:13:57.518
D8:1D:3B:A6:F9:70, -52 14:13:57.523
D9:CB:6E:1F:48:82, -51 14:13:57.548
E6:02:D4:93:9A:ED, -58 14:13:57.549
F2:50:9D:7E:C8:0C, -54 14:13:57.558
DB:74:D5:4C:99:63, -52 14:13:57.563
F2:50:9D:7E:C8:0C, -58 14:13:57.768
E8:08:F6:27:8A:28, -63 14:13:57.838
CD:A3:F0:C5:68:73, -54 14:13:58.123
D9:CB:6E:1F:48:82, -51 14:13:58.153
E6:02:D4:93:9A:ED, -58 14:13:58.368
DB:74:D5:4C:99:63, -52 14:13:58.378
F2:50:9D:7E:C8:0C, -54 14:13:58.388
D8:1D:3B:A6:F9:70, -52 14:13:58.418
E6:A9:81:1B:CD:6F, -51 14:13:58.423
D2:67:85:48:D5:EF, -50 14:13:58.428
E8:08:F6:27:8A:28, -55 14:13:58.444
CD:A3:F0:C5:68:73, -59 14:13:58.733
D9:CB:6E:1F:48:82, -52 14:13:58.978
E6:02:D4:93:9A:ED, -55 14:13:58.983
DB:74:D5:4C:99:63, -55 14:13:58.988
E6:A9:81:1B:CD:6F, -54 14:13:59.033
D2:67:85:48:D5:EF, -51 14:13:59.038
D8:1D:3B:A6:F9:70, -57 14:13:59.048
E8:08:F6:27:8A:28, -62 14:13:59.058
D9:CB:6E:1F:48:82, -52 14:13:59.059
F2:50:9D:7E:C8:0C, -54 14:13:59.308
E6:A9:81:1B:CD:6F, -51 14:13:59.333
CD:A3:F0:C5:68:73, -51 14:13:59.353
E6:02:D4:93:9A:ED, -59 14:13:59.598
DB:74:D5:4C:99:63, -59 14:13:59.608
D2:67:85:48:D5:EF, -56 14:13:59.653
D8:1D:3B:A6:F9:70, -59 14:13:59.654
D9:CB:6E:1F:48:82, -51 14:13:59.873
E8:08:F6:27:8A:28, -62 14:13:59.874
F2:50:9D:7E:C8:0C, -55 14:13:59.918
E6:A9:81:1B:CD:6F, -54 14:13:59.948
CD:A3:F0:C5:68:73, -54 14:13:59.963
CD:A3:F0:C5:68:73, -51 14:14:00.168
E6:02:D4:93:9A:ED, -58 14:14:00.213
DB:74:D5:4C:99:63, -52 14:14:00.223
