Starting scans... Scan started. 14:03:56.382
F2:50:9D:7E:C8:0C, -84 14:03:56.477
F2:50:9D:7E:C8:0C, -73 14:03:57.297
F2:50:9D:7E:C8:0C, -77 14:03:58.527
F2:50:9D:7E:C8:0C, -74 14:03:59.137
F2:50:9D:7E:C8:0C, -73 14:04:00.027
F2:50:9D:7E:C8:0C, -74 14:04:00.642
F2:50:9D:7E:C8:0C, -75 14:04:01.257
F2:50:9D:7E:C8:0C, -76 14:04:02.697
F2:50:9D:7E:C8:0C, -77 14:04:03.307
F2:50:9D:7E:C8:0C, -73 14:04:03.907
F2:50:9D:7E:C8:0C, -72 14:04:04.517
F2:50:9D:7E:C8:0C, -73 14:04:04.812
F2:50:9D:7E:C8:0C, -74 14:04:05.422
F2:50:9D:7E:C8:0C, -76 14:04:06.022
F2:50:9D:7E:C8:0C, -73 14:04:06.637
F2:50:9D:7E:C8:0C, -73 14:04:07.283
F2:50:9D:7E:C8:0C, -80 14:04:07.872
F2:50:9D:7E:C8:0C, -72 14:04:08.087
F2:50:9D:7E:C8:0C, -76 14:04:08.697
F2:50:9D:7E:C8:0C, -73 14:04:09.312
F2:50:9D:7E:C8:0C, -75 14:04:09.612
F2:50:9D:7E:C8:0C, -73 14:04:10.232
F2:50:9D:7E:C8:0C, -73 14:04:10.852
F2:50:9D:7E:C8:0C, -76 14:04:12.077
F2:50:9D:7E:C8:0C, -76 14:04:12.897
F2:50:9D:7E:C8:0C, -78 14:04:13.513
F2:50:9D:7E:C8:0C, -72 14:04:14.137
F2:50:9D:7E:C8:0C, -73 14:04:15.032
F2:50:9D:7E:C8:0C, -74 14:04:15.647
F2:50:9D:7E:C8:0C, -76 14:04:16.263
F2:50:9D:7E:C8:0C, -73 14:04:17.092
F2:50:9D:7E:C8:0C, -73 14:04:17.703
F2:50:9D:7E:C8:0C, -77 14:04:18.317
F2:50:9D:7E:C8:0C, -73 14:04:18.928
F2:50:9D:7E:C8:0C, -74 14:04:19.537
F2:50:9D:7E:C8:0C, -73 14:04:19.818
F2:50:9D:7E:C8:0C, -76 14:04:20.433
F2:50:9D:7E:C8:0C, -76 14:04:21.053
F2:50:9D:7E:C8:0C, -73 14:04:22.583
F2:50:9D:7E:C8:0C, -77 14:04:23.118
F2:50:9D:7E:C8:0C, -73 14:04:23.737
F2:50:9D:7E:C8:0C, -74 14:04:24.353
F2:50:9D:7E:C8:0C, -73 14:04:24.618
F2:50:9D:7E:C8:0C, -74 14:04:25.232
F2:50:9D:7E:C8:0C, -77 14:04:25.842
F2:50:9D:7E:C8:0C, -76 14:04:26.458
F2:50:9D:7E:C8:0C, -78 14:04:27.073
F2:50:9D:7E:C8:0C, -78 14:04:27.897
F2:50:9D:7E:C8:0C, -73 14:04:28.503
F2:50:9D:7E:C8:0C, -76 14:04:29.118
F2:50:9D:7E:C8:0C, -76 14:04:30.028
F2:50:9D:7E:C8:0C, -79 14:04:30.647
F2:50:9D:7E:C8:0C, -79 14:04:31.868
F2:50:9D:7E:C8:0C, -73 14:04:32.482
F2:50:9D:7E:C8:0C, -78 14:04:32.787
F2:50:9D:7E:C8:0C, -73 14:04:33.293
F2:50:9D:7E:C8:0C, -76 14:04:33.908
F2:50:9D:7E:C8:0C, -78 14:04:34.513
F2:50:9D:7E:C8:0C, -76 14:04:34.828
F2:50:9D:7E:C8:0C, -79 14:04:35.433
