Starting scans... Scan started. 11:22:47.722
F2:50:9D:7E:C8:0C, -67 11:22:47.737
F2:50:9D:7E:C8:0C, -55 11:22:48.347
F2:50:9D:7E:C8:0C, -63 11:22:48.657
F2:50:9D:7E:C8:0C, -56 11:22:49.273
F2:50:9D:7E:C8:0C, -59 11:22:49.883
F2:50:9D:7E:C8:0C, -63 11:22:50.493
F2:50:9D:7E:C8:0C, -60 11:22:51.109
F2:50:9D:7E:C8:0C, -55 11:22:51.724
F2:50:9D:7E:C8:0C, -55 11:22:52.550
F2:50:9D:7E:C8:0C, -60 11:22:53.165
F2:50:9D:7E:C8:0C, -60 11:22:54.075
F2:50:9D:7E:C8:0C, -63 11:22:54.681
F2:50:9D:7E:C8:0C, -55 11:22:55.291
F2:50:9D:7E:C8:0C, -60 11:22:55.906
F2:50:9D:7E:C8:0C, -63 11:22:56.521
F2:50:9D:7E:C8:0C, -63 11:22:57.342
F2:50:9D:7E:C8:0C, -55 11:22:57.967
F2:50:9D:7E:C8:0C, -60 11:22:58.582
F2:50:9D:7E:C8:0C, -56 11:22:58.868
F2:50:9D:7E:C8:0C, -59 11:22:59.493
F2:50:9D:7E:C8:0C, -63 11:23:00.108
F2:50:9D:7E:C8:0C, -56 11:23:00.733
F2:50:9D:7E:C8:0C, -59 11:23:01.554
F2:50:9D:7E:C8:0C, -63 11:23:02.165
F2:50:9D:7E:C8:0C, -56 11:23:02.789
F2:50:9D:7E:C8:0C, -59 11:23:03.394
F2:50:9D:7E:C8:0C, -55 11:23:03.665
F2:50:9D:7E:C8:0C, -59 11:23:04.285
F2:50:9D:7E:C8:0C, -63 11:23:04.896
F2:50:9D:7E:C8:0C, -56 11:23:05.516
F2:50:9D:7E:C8:0C, -59 11:23:06.131
F2:50:9D:7E:C8:0C, -63 11:23:06.957
F2:50:9D:7E:C8:0C, -55 11:23:07.577
F2:50:9D:7E:C8:0C, -59 11:23:08.198
F2:50:9D:7E:C8:0C, -60 11:23:09.088
F2:50:9D:7E:C8:0C, -63 11:23:09.693
F2:50:9D:7E:C8:0C, -55 11:23:10.318
F2:50:9D:7E:C8:0C, -60 11:23:10.929
F2:50:9D:7E:C8:0C, -59 11:23:11.844
F2:50:9D:7E:C8:0C, -63 11:23:12.374
F2:50:9D:7E:C8:0C, -55 11:23:12.990
F2:50:9D:7E:C8:0C, -60 11:23:13.605
F2:50:9D:7E:C8:0C, -55 11:23:13.880
F2:50:9D:7E:C8:0C, -60 11:23:14.500
F2:50:9D:7E:C8:0C, -63 11:23:15.116
F2:50:9D:7E:C8:0C, -55 11:23:15.731
F2:50:9D:7E:C8:0C, -56 11:23:17.167
F2:50:9D:7E:C8:0C, -59 11:23:17.777
F2:50:9D:7E:C8:0C, -63 11:23:18.397
F2:50:9D:7E:C8:0C, -59 11:23:18.677
F2:50:9D:7E:C8:0C, -64 11:23:19.293
F2:50:9D:7E:C8:0C, -56 11:23:19.913
F2:50:9D:7E:C8:0C, -59 11:23:20.528
F2:50:9D:7E:C8:0C, -63 11:23:21.144
F2:50:9D:7E:C8:0C, -59 11:23:21.349
F2:50:9D:7E:C8:0C, -56 11:23:22.045
F2:50:9D:7E:C8:0C, -59 11:23:22.590
F2:50:9D:7E:C8:0C, -63 11:23:23.200
F2:50:9D:7E:C8:0C, -63 11:23:24.085
F2:50:9D:7E:C8:0C, -56 11:23:24.706
F2:50:9D:7E:C8:0C, -60 11:23:25.316
F2:50:9D:7E:C8:0C, -63 11:23:25.932
F2:50:9D:7E:C8:0C, -59 11:23:26.546
F2:50:9D:7E:C8:0C, -56 11:23:26.752
F2:50:9D:7E:C8:0C, -59 11:23:27.367
F2:50:9D:7E:C8:0C, -63 11:23:27.977
F2:50:9D:7E:C8:0C, -56 11:23:28.592
F2:50:9D:7E:C8:0C, -63 11:23:28.888
F2:50:9D:7E:C8:0C, -55 11:23:29.503
F2:50:9D:7E:C8:0C, -59 11:23:30.128
F2:50:9D:7E:C8:0C, -64 11:23:30.749
F2:50:9D:7E:C8:0C, -59 11:23:30.954
F2:50:9D:7E:C8:0C, -63 11:23:31.564
F2:50:9D:7E:C8:0C, -55 11:23:32.250
F2:50:9D:7E:C8:0C, -59 11:23:32.795
F2:50:9D:7E:C8:0C, -63 11:23:33.410
F2:50:9D:7E:C8:0C, -60 11:23:33.685
F2:50:9D:7E:C8:0C, -63 11:23:34.291
F2:50:9D:7E:C8:0C, -56 11:23:34.906
F2:50:9D:7E:C8:0C, -59 11:23:35.511
F2:50:9D:7E:C8:0C, -63 11:23:36.131
F2:50:9D:7E:C8:0C, -59 11:23:36.742
F2:50:9D:7E:C8:0C, -60 11:23:37.562
F2:50:9D:7E:C8:0C, -64 11:23:38.168
F2:50:9D:7E:C8:0C, -63 11:23:39.108
F2:50:9D:7E:C8:0C, -56 11:23:39.724
F2:50:9D:7E:C8:0C, -60 11:23:40.334
F2:50:9D:7E:C8:0C, -64 11:23:41.164
F2:50:9D:7E:C8:0C, -55 11:23:41.779
F2:50:9D:7E:C8:0C, -59 11:23:42.455
F2:50:9D:7E:C8:0C, -63 11:23:43.005
F2:50:9D:7E:C8:0C, -56 11:23:43.625
F2:50:9D:7E:C8:0C, -63 11:23:43.895
F2:50:9D:7E:C8:0C, -55 11:23:44.506
F2:50:9D:7E:C8:0C, -59 11:23:45.126
F2:50:9D:7E:C8:0C, -63 11:23:45.741
F2:50:9D:7E:C8:0C, -59 11:23:47.172
F2:50:9D:7E:C8:0C, -64 11:23:47.783
F2:50:9D:7E:C8:0C, -55 11:23:48.403
F2:50:9D:7E:C8:0C, -63 11:23:48.693
F2:50:9D:7E:C8:0C, -56 11:23:49.308
F2:50:9D:7E:C8:0C, -59 11:23:49.919
F2:50:9D:7E:C8:0C, -64 11:23:50.539
F2:50:9D:7E:C8:0C, -56 11:23:51.139
F2:50:9D:7E:C8:0C, -63 11:23:52.665
F2:50:9D:7E:C8:0C, -55 11:23:53.191
F2:50:9D:7E:C8:0C, -55 11:23:54.111
F2:50:9D:7E:C8:0C, -59 11:23:54.726
F2:50:9D:7E:C8:0C, -63 11:23:55.347
F2:50:9D:7E:C8:0C, -55 11:23:55.962
F2:50:9D:7E:C8:0C, -63 11:23:56.171
F2:50:9D:7E:C8:0C, -64 11:23:57.408
F2:50:9D:7E:C8:0C, -55 11:23:58.028
F2:50:9D:7E:C8:0C, -59 11:23:58.643
F2:50:9D:7E:C8:0C, -56 11:23:58.913
F2:50:9D:7E:C8:0C, -59 11:23:59.519
F2:50:9D:7E:C8:0C, -63 11:24:00.124
F2:50:9D:7E:C8:0C, -56 11:24:00.734
F2:50:9D:7E:C8:0C, -59 11:24:01.350
F2:50:9D:7E:C8:0C, -59 11:24:02.180
F2:50:9D:7E:C8:0C, -63 11:24:02.870
F2:50:9D:7E:C8:0C, -56 11:24:03.411
F2:50:9D:7E:C8:0C, -63 11:24:03.711
F2:50:9D:7E:C8:0C, -56 11:24:04.331
F2:50:9D:7E:C8:0C, -59 11:24:04.951
F2:50:9D:7E:C8:0C, -64 11:24:05.562
F2:50:9D:7E:C8:0C, -63 11:24:06.382
F2:50:9D:7E:C8:0C, -56 11:24:06.992
F2:50:9D:7E:C8:0C, -60 11:24:07.608
F2:50:9D:7E:C8:0C, -63 11:24:08.222
F2:50:9D:7E:C8:0C, -63 11:24:09.114
F2:50:9D:7E:C8:0C, -56 11:24:09.719
F2:50:9D:7E:C8:0C, -59 11:24:10.334
F2:50:9D:7E:C8:0C, -63 11:24:10.954
F2:50:9D:7E:C8:0C, -56 11:24:11.785
F2:50:9D:7E:C8:0C, -59 11:24:12.390
F2:50:9D:7E:C8:0C, -63 11:24:13.075
F2:50:9D:7E:C8:0C, -56 11:24:13.610
F2:50:9D:7E:C8:0C, -63 11:24:13.921
F2:50:9D:7E:C8:0C, -56 11:24:14.546
F2:50:9D:7E:C8:0C, -59 11:24:15.167
F2:50:9D:7E:C8:0C, -59 11:24:15.982
F2:50:9D:7E:C8:0C, -63 11:24:16.597
F2:50:9D:7E:C8:0C, -56 11:24:17.213
F2:50:9D:7E:C8:0C, -59 11:24:17.833
F2:50:9D:7E:C8:0C, -63 11:24:18.453
F2:50:9D:7E:C8:0C, -60 11:24:18.713
F2:50:9D:7E:C8:0C, -63 11:24:19.328
F2:50:9D:7E:C8:0C, -55 11:24:19.938
F2:50:9D:7E:C8:0C, -60 11:24:20.544
F2:50:9D:7E:C8:0C, -63 11:24:21.160
F2:50:9D:7E:C8:0C, -55 11:24:21.775
F2:50:9D:7E:C8:0C, -63 11:24:21.985
F2:50:9D:7E:C8:0C, -55 11:24:22.605
F2:50:9D:7E:C8:0C, -63 11:24:23.281
F2:50:9D:7E:C8:0C, -63 11:24:24.125
F2:50:9D:7E:C8:0C, -55 11:24:24.741
F2:50:9D:7E:C8:0C, -60 11:24:25.357
F2:50:9D:7E:C8:0C, -63 11:24:25.962
F2:50:9D:7E:C8:0C, -64 11:24:26.788
F2:50:9D:7E:C8:0C, -55 11:24:27.413
F2:50:9D:7E:C8:0C, -59 11:24:28.023
F2:50:9D:7E:C8:0C, -63 11:24:28.643
F2:50:9D:7E:C8:0C, -59 11:24:28.939
F2:50:9D:7E:C8:0C, -64 11:24:29.549
F2:50:9D:7E:C8:0C, -55 11:24:30.159
F2:50:9D:7E:C8:0C, -59 11:24:30.784
