-----------------------------
1520458682.606,starting test
1520458682.606,76:01:AD:FF:CB:FD,-102
1520458682.608,FD:99:D9:69:5D:BC,-58
1520458682.613,FD:99:D9:69:5D:BC,-58
1520458682.621,E8:FA:0D:3C:01:82,-57
1520458682.625,E8:FA:0D:3C:01:82,-57
1520458682.637,C2:57:36:E6:71:6E,-58
1520458682.648,C2:57:36:E6:71:6E,-57
1520458682.650,E5:3B:3A:53:DF:6C,-56
1520458682.652,E5:3B:3A:53:DF:6C,-56
1520458682.654,C8:2F:80:DA:26:94,-58
1520458682.665,C8:2F:80:DA:26:94,-58
1520458682.671,68:64:4B:39:4B:0F,-100
1520458682.671,DC:94:C8:A9:D0:B6,-61
1520458682.677,DC:94:C8:A9:D0:B6,-61
1520458682.677,C2:57:36:E6:71:6E,-58
1520458682.678,C2:57:36:E6:71:6E,-58
1520458682.912,01:03:AD:B6:F5:B6,-55
1520458682.926,C1:96:24:5B:EB:97,-53
1520458682.938,C1:96:24:5B:EB:97,-53
1520458682.942,CB:3C:59:5F:87:FB,-54
1520458682.944,CB:3C:59:5F:87:FB,-54
1520458682.947,04:52:C7:F0:EF:CB,-86
1520458682.951,EC:8F:47:27:6C:DE,-58
1520458682.954,EC:8F:47:27:6C:DE,-58
1520458682.955,F8:77:B8:B9:2D:74,-95
1520458682.967,76:01:AD:FF:CB:FD,-102
1520458683.201,D9:86:6F:AF:E8:90,-56
1520458683.205,D9:86:6F:AF:E8:90,-56
1520458683.209,E9:0D:4A:6D:31:59,-57
1520458683.211,E9:0D:4A:6D:31:59,-57
1520458683.219,FD:99:D9:69:5D:BC,-56
1520458683.221,FD:99:D9:69:5D:BC,-56
1520458683.223,01:03:AD:B6:F5:B6,-57
1520458683.231,E8:FA:0D:3C:01:82,-55
1520458683.255,E8:FA:0D:3C:01:82,-55
1520458683.263,E8:FA:0D:3C:01:82,-55
1520458683.266,C8:2F:80:DA:26:94,-55
1520458683.267,C8:2F:80:DA:26:94,-55
1520458683.492,DC:94:C8:A9:D0:B6,-61
1520458683.500,DC:94:C8:A9:D0:B6,-61
1520458683.500,04:52:C7:F0:EF:CB,-88
1520458683.515,76:01:AD:FF:CB:FD,-98
1520458683.538,01:03:AD:B6:F5:B6,-65
1520458683.539,E5:3B:3A:53:DF:6C,-56
1520458683.558,E5:3B:3A:53:DF:6C,-56
1520458683.562,CB:3C:59:5F:87:FB,-57
1520458683.568,EC:8F:47:27:6C:DE,-59
1520458683.572,EC:8F:47:27:6C:DE,-58
1520458683.574,F8:77:B8:B9:2D:74,-97
1520458683.807,D9:86:6F:AF:E8:90,-58
1520458683.824,D9:86:6F:AF:E8:90,-58
1520458683.829,E9:0D:4A:6D:31:59,-58
1520458683.830,E9:0D:4A:6D:31:59,-58
1520458683.846,01:03:AD:B6:F5:B6,-55
1520458683.848,C1:96:24:5B:EB:97,-53
1520458683.861,C1:96:24:5B:EB:97,-53
1520458683.865,E8:FA:0D:3C:01:82,-57
1520458683.866,E8:FA:0D:3C:01:82,-57
1520458683.877,C8:2F:80:DA:26:94,-58
1520458683.880,C8:2F:80:DA:26:94,-58
1520458683.885,F8:77:B8:B9:2D:74,-96
1520458683.888,F1:4E:55:EA:ED:A4,-58
1520458683.889,F1:4E:55:EA:ED:A4,-58
1520458683.893,C2:57:36:E6:71:6E,-57
1520458684.090,C2:57:36:E6:71:6E,-55
1520458684.110,C2:57:36:E6:71:6E,-55
1520458684.112,DC:94:C8:A9:D0:B6,-58
1520458684.116,DC:94:C8:A9:D0:B6,-58
1520458684.117,FD:99:D9:69:5D:BC,-56
1520458684.126,FD:99:D9:69:5D:BC,-56
1520458684.128,7E:1E:19:86:C8:52,-103
1520458684.148,E5:3B:3A:53:DF:6C,-56
1520458684.159,E5:3B:3A:53:DF:6C,-56
1520458684.161,01:03:AD:B6:F5:B6,-58
1520458684.174,CB:3C:59:5F:87:FB,-55
1520458684.186,CB:3C:59:5F:87:FB,-55
1520458684.189,EC:8F:47:27:6C:DE,-56
1520458684.192,EC:8F:47:27:6C:DE,-57
1520458684.432,D9:86:6F:AF:E8:90,-57
1520458684.434,D9:86:6F:AF:E8:90,-57
1520458684.434,76:01:AD:FF:CB:FD,-103
1520458684.437,E9:0D:4A:6D:31:59,-58
1520458684.470,E9:0D:4A:6D:31:59,-58
1520458684.472,C1:96:24:5B:EB:97,-53
1520458684.476,C1:96:24:5B:EB:97,-53
1520458684.477,E8:FA:0D:3C:01:82,-57
1520458684.479,E8:FA:0D:3C:01:82,-57
1520458684.481,01:03:AD:B6:F5:B6,-66
1520458684.692,01:03:AD:B6:F5:B6,-56
1520458684.695,C8:2F:80:DA:26:94,-58
1520458684.707,F1:4E:55:EA:ED:A4,-58
1520458684.710,C2:57:36:E6:71:6E,-57
1520458684.724,C2:57:36:E6:71:6E,-56
1520458684.726,FD:99:D9:69:5D:BC,-58
1520458684.728,FD:99:D9:69:5D:BC,-58
1520458684.730,DC:94:C8:A9:D0:B6,-59
1520458684.732,DC:94:C8:A9:D0:B6,-59
1520458684.752,E5:3B:3A:53:DF:6C,-57
1520458684.786,E5:3B:3A:53:DF:6C,-57
1520458685.003,EC:8F:47:27:6C:DE,-56
1520458685.007,EC:8F:47:27:6C:DE,-57
1520458685.009,01:03:AD:B6:F5:B6,-58
1520458685.029,CB:3C:59:5F:87:FB,-55
1520458685.047,E9:0D:4A:6D:31:59,-56
1520458685.075,E9:0D:4A:6D:31:59,-56
1520458685.078,C1:96:24:5B:EB:97,-51
1520458685.080,C1:96:24:5B:EB:97,-51
1520458685.086,E8:FA:0D:3C:01:82,-55
1520458685.301,E8:FA:0D:3C:01:82,-57
1520458685.311,E8:FA:0D:3C:01:82,-57
